Alabazam, The Craft of the Cocktail, 2 ounces Brandy, .75 ounce Lemon Juice, .5 ounce Curaçao, .5 ounce Simple Syrup, 2 dashes Angostura Bitters, Soda Water,,,,,,,,
Alabama Slammer, The Craft of the Cocktail, .75 ounce Southern Comfort, 1 ounce Vodka, .75 ounce Sloe Gin, 4 ounces Orange Juice, 6 dashes Grenadine (Garnish),,,,,,,,,
Agave Punch, The Craft of the Cocktail, 1.5 ounces Tequila, .75 ounce Lemon Juice, .5 ounce Simple Syrup, 2 ounces Orange Juice, .5 ounce Ruby Port, slice Orange (Garnish), 2 Dark Grapes (Garnish),,,,,,,
Affinity, The Craft of the Cocktail, 1 ounces Scotch Whisky, 1 ounce Sweet Italian Vermouth, 1 ounce Dry French Vermouth, dash Angostura Bitters, Lemon Peel (Garnish),,,,,,,,,
Adonis Cocktail 11, The Craft of the Cocktail, 1 ounce Dry Sherry, 1 ounce Sweet Vermouth, 1 ounce Orange Juice, dash Bitters, dash Simple Syrup, Orange Peel (Garnish),,,,,,,,
Absolutely Bananas, The Craft of the Cocktail, 1.5 ounces Vodka, .5 ounce Banana Liqueur, 1.5 ounces Pineapple Juice,,,,,,,,,,,
Absinthe Suissesse, The Craft of the Cocktail, 1 ounce Absinthe, .25 ounce Anisette, .5 ounce Green Crème De Menthe, 1 ounce Egg White, dash Orange Flower Water,,,,,,,,,
Absinthe No. 2, The Craft of the Cocktail, 2 ounces Gin, 1 ounce Absinthe, 2 dashes Orange Bitters,,,,,,,,,,,
Absinthe Drip, The Craft of the Cocktail, 2 ounces Absinthe, 1 to 2 lump Sugar,,,,,,,,,,,,
ABC Pousse Café, The Craft of the Cocktail, .5 ounce Amaretto, .5 ounce Baileys Irish Cream, .5 ounce Cointreau,,,,,,,,,,,
Abbey Cocktail, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Lille Blanc, 1 ounce Orange Juice, dash Bitters,,,,,,,,,,
Blue Run Sling, Death & Co, 2 ounces Elijah Craig 12-Year Bourbon, .25 ounce Amaro Averna, .75 ounce Fuji Apple Juice, .5 ounce Fuji Apple Juice, .75 ounce Vanilla Syrup, 1 dash House Orange Bitters, Flag with Orange (Garnish), Fee Brothers Whiskey Barrel-Aged Bitters (Garnish),,,,,,
Blown Rose, Death & Co, 3 slices of Fuji Apple, 2 ounces Chamomile-Infused Old Overholt Rye Whiskey, .5 ounce Pineapple Juice, .5 ounce Lime Juice, .5 ounce Cinnamon Bark Syrup, Wheel of Lime (Garnish),,,,,,,,
Black Market Manhattan, Death & Co, 2 ounces Bernheim Wheat Whiskey, 1 ounce Cinnamon Orange Tea-Infused Sweet Vermouth, 1 dash Angostura Bitters, Lemon Peel (Garnish),,,,,,,,,,
Blazing Saddles, Death & Co, 2 ounces High West Silver Oat Whiskey, .5 ounce Combier Pamplemousse Rose Liqueur, .75 ounce Lemon Juice, .5 ounce Cinnamon Bark Syrup, 1 dash Bittermens 'Elemakule Tiki Bitters, Grapefruit Peel (Garnish),,,,,,,,
Black Market Brandy, Death & Co, 1 ounce Laird's Bonded Apple Brandy, 1 ounce Hine H Cognac, .75 ounce Cinnamon Orange Tea-Infused Sweet Vermouth, 1 dash House Peychaud's Bitters, 1 dash Angostura Bitters, 3 skewered Brandied Cherry (Garnish),,,,,,,,
Black Magic, Death & Co, Vieux Pontarlier Absinthe, 1 ounce Hine H Cognac, 1 ounce Angostura 5-Year Rum, .5 ounce Marie Brizard White Crème De Menthe, 1 teaspoon Fernet-Branca, 1 teaspoon Simple Syrup,,,,,,,,
Bitter French, Death & Co, 1 ounce Plymouth Gin, .25 ounce Campari, .5 ounce Lemon Juice, .5 ounce Simple Syrup, Dry Champagne, Grapefruit Peel,,,,,,,,
Benjamin Barker Daiquiri, Death & Co, 2 ounces Gosling's Black Seal Rum, .5 ounce Campari, 2 dashes Vieux Pontarlier Absinthe, .75 ounce Lime Juice, .5 ounce Rich Demerara Syrup, Wedge of Lime (Garnish),,,,,,,,
Bella Cohen, Death & Co, 1.5 ounces Knappogue Castle 12-Year Irish Whiskey, 1.5 ounces Alvear Festival Pale Cream Sherry, .5 ounce Cointreau, 1 teaspoon St-Germain, 1 dash House Peychaud's Bitters, Lemon Peel (Garnish),,,,,,,,
Bella Luna, Death & Co, 2 ounces Plymouth Gin, .75 ounce St-Germain, .5 ounce Crème Yvette, .75 ounce Lemon Juice, 1 teaspoon Simple Syrup,,,,,,,,,
Banana Cognac, Death & Co, 1 ounce Pierre Ferrand 1840 Cognac, .5 ounce Avuá Amburana Cachaça, .75 ounce Lemon Juice, .5 ounce Orange Juice, .75 ounce Banana Syrup, .25 ounce Orgeat, 2 dashes Angostura Bitters, Banana Chip (Garnish),,,,,,
Bay City Roller, Death & Co, 2 ounces Compass Box Asyla Scotch Whisky, .25 ounce Amaro Averna, 1 teaspoon Simple Syrup, Orange Peel (Garnish),,,,,,,,,,
B.A.F., Death & Co, 1 ounce Macallan Fine Oak 10-Year Scotch Whisky, 1 ounce Lustau Oloroso Sherry, .5 ounce Aperol, .5 ounce Gran Classico Bitter, Lemon Peel,,,,,,,,,
Banks Of Islay, Death & Co, 6 Curry Leaf, 1.5 ounces Laphroaig 10-Year Scotch Whisky, .75 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, 1 teaspoon Grenadine, 1 fresh Curry Leaf (Garnish),,,,,,,,
Bamboo, Death & Co, 1.5 ounces Dolin Blanc Vermouth, 1.5 ounces Barbadillo Principe Amontillado Sherry, .5 teaspoon Rich Cane Sugar Syrup, 1 dash House Orange Bitters, 1 dash Angostura Bitters, Lemon Peel (Garnish),,,,,,,,
Baltasar And Blimunda, Death & Co, 2 ounces Beefeater London Dry Gin, .5 ounce Punt E Mes, .5 ounce Campari, .5 ounce Otima 10-Year Tawny Port, Coin of Orange (Garnish),,,,,,,,,
Autumn Daiquiri, Death & Co, 2 ounces Mount Gay Eclipse Rum, .5 ounce Lime Juice, .5 ounce Pineapple Juice, .25 ounce Rich Demerara Syrup, .25 ounce Cinnamon Bark Syrup, 1 dash Angostura Bitters,,,,,,,,
Aviation, Death & Co, 2 ounces Plymouth Gin, .5 ounce Luxardo Maraschino Liqueur, .5 teaspoon Crème Yvette, .75 ounce Lemon Juice, .25 ounce Simple Syrup, Brandied Cherry (Garnish),,,,,,,,
Augie March, Death & Co, 2 ounces El Tesoro Reposado Tequila, .75 ounce Carpano Antica Formula Vermouth, .5 ounce Cynar, Brandied Cherry (Garnish),,,,,,,,,,
Arrackuiri, Death & Co, 2 ounces Van Oosten Batavia Arrack, .75 ounce Lime Juice, .75 ounce Simple Syrup, 1 teaspoon Pomegranate Molasses, 6-8 leaves of Mint, 1 leaf Mint (Garnish),,,,,,,,
Arrack Strap, Death & Co, 1 ounce Cruzan Black Strap Rum, 1 ounce Van Oosten Batavia Arrack, 1 ounce Cocchi Vermouth Di Torino, 1 teaspoon Campari, .5 teaspoon Rich Demerara Syrup, 2 dashes Bittermens Xocolatl Mole Bitters, 2 dashes House Orange Bitters, Orange Peel (Garnish),,,,,,
Anjou Mama, Death & Co, 3 small slices of ripe Anjou Pear, 1 ounce Pennyroyal-Infused Hayman's Old Tom Gin, 1 ounce Tanqueray No. Ten Gin, .75 ounce Lemon Juice, .25 ounce Orgeat, .25 ounce Cinnamon Bark Syrup, .25 ounce Acacia Honey Syrup, Wheel of Lemon (Garnish),,,,,,
Angus Story Daiquiri, Death & Co, .75 ounce Appleton Estate V/X Rum, .75 ounce Ron Del Barrilito 3-Star Rum, .5 ounce La Favorite Rhum Agricole Blanc, .75 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, Wedge of Lime (Garnish),,,,,,,,
Aperitivo Julep, Death & Co, 2 ounces Dolin Dry Vermouth, .75 ounce Amaro Ciociaro, 1 teaspoon Massenez Crème De Pêche Peach Liqueur, Bouquet of Mint (Garnish),,,,,,,,,,
Amityville, Death & Co, 1.5 ounces Bacardi Ron Superior Limited Edition, .25 ounce Banks 5-Island White Rum, .5 ounce Dolin Blanc Vermouth, 1 dash Vieux Pontarlier Absinthe, .5 ounce Granny Smith Apple Juice, .25 ounce Vanilla Syrup, .5 teaspoon Acid Phosphate, 1 dash House Orange Bitters, Slice of Granny Smith Apple (Garnish),,,,,
Alta California, Death & Co, 2 ounces Siembra Azul Blanco Tequila, .75 ounce Dolin Blanc Vermouth, scant .5 ounce Yellow Chartreuse, .25 teaspoon Cinnamon Bark Syrup,,,,,,,,,,
Almond Brother, Death & Co, 2 ounces Siete Leguas Reposado Tequila, .25 ounce Amaretto, 1 teaspoon Rothman & Winter Apricot Liqueur, .75 ounce Lime Juice, .25 ounce Orgeat, .25 ounce Maple Syrup,,,,,,,,
Alex's Daiquiri, Death & Co, 2 ounces Flor De Caña Extra-Dry White Rum, 1 ounce Lime Juice, .75 ounce Simple Syrup, Wedge of Lime (Garnish),,,,,,,,,,
Angie's Secret, Death & Co, 1 ounce Barbancourt White Rum, 1 ounce Appleton Estate V/X Rum, 1 ounce Becherovka Liqueur, 1 teaspoon Rich Cane Sugar Syrup, 2 dashes Bittermens Xocolatl Mole Bitters,,,,,,,,,
Alembic, Death & Co, Vieux Pontarlier Absinthe, 2 ounces Anchor Genevieve Gin, .25 ounce Rich Demerara Syrup, 3 dashes House Peychaud's Bitters, Lemon Peel (Garnish),,,,,,,,,
AKA Cobbler, Death & Co, 1 teaspoon Simple Syrup, 1 teaspoon Luxardo Maraschino Liqueur, 2 twists of Lemon Peel, 1 Strawberry, 1 cube of White Sugar, 1.5 ounces Siembra Azul Blanco Tequila, .5 ounce Jalapeño-Infused Siembra Azul Blanco Tequila, .5 ounce Lustau East India Solera Sherry, 0.5 Strawberry (Garnish),,,,,
6th Street Swizzle, Death & Co, 1.5 ounces La Favorite Rhum Agricole Blanc, 1 ounce Lime Juice, .75 ounce Rich Cane Sugar Syrup, 2 dashes Angostura Bitters, Sprig of Mint (Garnish), Wheel of Lime (Garnish),,,,,,,,
202 Steps, Death & Co, quarter peeled Tangerine, 2 ounces Baker's Bourbon, .5 ounce Simple Syrup, 2 dashes House Orange Bitters, Orange Peel (Garnish),,,,,,,,,
Airmail, Death & Co, 1 ounce Ron Del Barrilito 3-Star Rum, .5 ounce Lime Juice, .5 ounce Acacia Honey Syrup, Dry Champagne,,,,,,,,,,
20th Century, Death & Co, 1.5 ounces Beefeater London Dry Gin, .75 ounce Marie Brizard White Crème De Cacao, .75 ounce Cocchi Americano, .75 ounce Lemon Juice,,,,,,,,,,
19th Century, Death & Co, 1.5 ounces Woodford Reserve Bourbon, .75 ounce Lillet Rouge, .75 ounce Marie Brizard White Crème De Cacao, .75 ounce Lemon Juice,,,,,,,,,,
King Bee, PDT, 1.5 oz. Barsol Quebranta Pisco, .75 oz. Lemon Juice, .5 oz. Bénédictine, .5 oz. Bärenjäger Honey Liqueur, .5 oz. Lustau Palo Cortado Sherry,,,,,,,,,
Kina Miele, PDT, 1 oz. Dolin Dry Vermouth, .75 oz. Cocchi Americano, .5 oz. Nonino Gioiello, .25 oz. Clear Creek Pear Brandy, 1 dash The Bitter Truth Lemon Bitters,,,,,,,,,
Kansai Kick, PDT, 1.5 oz. Yamazaki 12-Year-Old Japanese Single Malt Whisky, .75 oz. Blandy's Sercial Madeira, .75 oz. Lime Juice, .4 oz. Kassatly Chtaura Orgeat,,,,,,,,,,
Junior, PDT, 2 oz. Rittenhouse Bonded Rye Whiskey, .75 oz. Lime Juice, .5 oz. Bénédictine, 2 dashes Angostura Bitters,,,,,,,,,,
Japanese Courage, PDT," 6 oz. Kamoizumi ""Shusen"" Sake", 1 oz. Bols Genever, .5 oz. Yellow Chartreuse, .25 oz. Canton Ginger Liqueur, .25 oz. Honey Syrup,,,,,,,,,
Johnny Apple Collins, PDT, 1.5 oz. Maker's Mark Bourbon Whiskey, .75 oz. Schönauer Apple Schnapps, .75 oz. Lemon Juice, 2 dashes Bitter Truth Jerry Thomas' Own Decanter Bitters, 2 oz. Fever-Tree Bitter Lemon Soda,,,,,,,,,
Improved Whiskey Cocktail, PDT, Vieux Pontarlier Absinthe, 2 oz. Rittenhouse Bonded Rye Whiskey, .25 oz. Luxardo Maraschino Liqueur, .25 oz. Simple Syrup, 2 dashes Angostura Bitters,,,,,,,,,
Jimmie Roosevelt, PDT, 1 oz. Rémy Martin V.S.O.P. Cognac, Angostura Bitters, 1 cube Angostura Bitters-soaked Demerara Sugar, 2 oz. Möet Imperial Champagne, 1 barspoon Green Chartreuse,,,,,,,,,
Judgment Day, PDT, Pernod Absinthe, 1.5 oz. Macchu Pisco, .5 oz. St. Germain Elderflower Liqueur, .5 oz. Lime Juice, .5 oz. Lemon Juice, .5 oz. Simple Syrup, 1 Egg White,,,,,,,
Imperial Silver Corn Fizz, PDT, 1.5 oz. George Dickel No. 12 Tennessee Whiskey, 1 oz. Corn Water, .5 oz. Honey Syrup, 1 Egg White, 1 oz. Moët Imperial Champagne,,,,,,,,,
Imperial Blueberry Fizz, PDT, 1.5 oz. Hine V.S.O.P. Cognac, .5 oz. Crème Yvette, 2 tablespoon Blueberries, 2.5 oz. Moët Imperial Champagne,,,,,,,,,,
Hotel Nacional Special, PDT, 2 oz. Bacardi 8 Rum, 1 oz. Pineapple Juice, .5 oz. Lime Juice, .5 oz. Simple Syrup, .25 oz. Rothman & Winter Orchard Apricot Liqueur,,,,,,,,,
Hotel D'Alsace, PDT, 2 oz. Bushmills Irish Whiskey, .5 oz. Cointreau, .5 oz. Bénédictine, 1 Sprig Rosemary,,,,,,,,,,
Henry Hudson, PDT, 1.5 oz. Bols Genever, 1 oz. Channing Daughters Scuttlehole Chardonnay, .5 oz. Lemon Juice, .5 oz. Simple Syrup, .25 oz. Van Oosten Batavia Arrack,,,,,,,,,
Hemingway Daiquiri, PDT, 2 oz. Banks 5 Island Rum, .75 oz. Lime Juice, .5 oz. Luxardo Maraschino Liqueur, .5 oz. Grapefruit Juice,,,,,,,,,,
Heirloom, PDT, 1.5 oz. Hayman's Old Tom Gin, .5 oz. Cynar, .5 oz. Lime Juice, .25 oz. Strega Liqueur, 7 Concord Grape,,,,,,,,,
Hot Buttered Pisco, PDT, 6 oz. Hot Water, 2 oz. Spiced Macchu Pisco, 1 barspoon Vanilla Butter,,,,,,,,,,,
Harvest Moon, PDT, 1.5 oz. Wild Turkey Rye Whiskey, 1 oz. Lillet Blanc, .5 oz. Laird's Bonded Apple Brandy, .25 oz. Green Chartreuse, 3 dashes Abbott's Bitters,,,,,,,,,
Greenpoint, PDT, 2 oz. Rittenhouse Bonded Rye Whiskey, 1 oz. Punt E Mes, 1 barspoon Yellow Chartreuse, 1 dash Angostura Bitters,,,,,,,,,,
Harvest Sling, PDT, 1.5 oz. Laird's Bonded Apple Brandy, .5 oz. Martini Sweet Vermouth, .5 oz. Bénédictine, .5 oz. Cherry Heering, .5 oz. Lemon Juice, .5 oz. House Ginger Beer,,,,,,,,
Hanky Panky, PDT, 2 oz. Beefeater Gin, 1.5 oz. Carpano Antica Sweet Vermouth, .25 oz. Fernet Branca,,,,,,,,,,,
Great Pumpkin, PDT, 2 oz. Southampton Pumpkin Ale, 1 oz. Rittenhouse Bonded Rye Whiskey, 1 oz. Laird's Bonded Apple Brandy, .5 oz. Deep Mountain Grade B Maple Syrup, 1 Whole Egg,,,,,,,,,
Green Harvest, PDT, 2 oz. Chilled Brewed Hibiscus Tea, 1.5 oz. José Cuervo Platino Tequila, .5 oz. Green Chartreuse, 4 Concord Grape, 3 Concord Grape,,,,,,,,,
Green Deacon, PDT, St. George Absinthe, 1.5 oz. Plymouth Gin, 1 oz. Grapefruit Juice, .75 oz. Plymouth Sloe Gin,,,,,,,,,,
Gold Coast, PDT, 2 oz. Karlsson's Gold Vodka, .5 oz. Carlshamns Flaggpunsch, 1 Sprig Fresh Dill,,,,,,,,,,,
Gold Rush, PDT, 2 oz. Elijah Craig 12-Year-Old Bourbon Whiskey, 1 oz. Honey Syrup, .75 oz. Lemon Juice,,,,,,,,,,,
Golden Star Fizz, PDT, St. George Absinthe, 3 oz. Golden Star Sparkling White Jasmine Tea, 2 oz. Krogstad Aquavit, .75 oz. Lemon Juice, .75 oz. Pineapple Juice, 4 slices of Cucumber, 1 Sprig of Dill, 1 slice of Cucumber,,,,,,
Girl From Jerez, PDT, 1 oz. Rhum Clément V.S.O.P., 1 oz. Mãe De Ouro Cachaça, .75 oz. Lime Juice, .5 oz. Lustau Pedro Ximénez Sherry, 1 barspoon St. Elizabeth Allspice Dram,,,,,,,,,
Gin & Tonic, PDT, 3.5 oz. Club Soda, 2 oz. Tanqueray Gin, .75 oz. Tonic Syrup,,,,,,,,,,,
Fresa Verde, PDT, 2 oz. Gran Centenario Blanco Tequila, .75 oz. Lime Juice, .25 oz. Al Wadi Pomegranate Molasses, 2 Strawberry, 2 Thin slices of Green Bell Pepper, 1 slice of Strawberry (Garnish),,,,,,,,
Gilchrist, PDT, 1.25 oz. Compass Box Asyla Blended Scotch Whisky, .75 oz. Clear Creek Pear Brandy, .75 oz. Grapefruit Juice, .5 oz. Averna Amaro, 2 dashes Fee Brothers Grapefruit Bitters,,,,,,,,,
Frisco, PDT, 2 oz. Old Potrero Hotaling's Rye Whiskey, .5 oz. Bénédictine,,,,,,,,,,,,
French Maid, PDT, 1.5 oz. Hine V.S.O.P. Cognac, 1 oz. House Ginger Beer, .75 oz. Lime Juice, .75 oz. Simple Syrup, .25 oz. John D. Taylor's Velvet Falernum, 3 Wheels of Cucumber, 6-8 Leaves of Mint, 1 Wheel of Cucumber (Garnish), 1 sprig of Mint (Garnish),,,,,
Frankfort Rose, PDT, 2 oz. Hibiscus-Infused Bernheim Wheat Whiskey, .75 oz. Lemon Juice, .75 oz. Simple Syrup, 1 Egg White,,,,,,,,,,
Framboise Fizz, PDT, 1.5 oz. Siete Leguas Reposado Tequila, .75 oz. Marie Brizard White Crème De Cacao., .75 oz. Lemon Juice, 2 oz. Oud Beersel Framboise,,,,,,,,,,
Espresso Bongo, PDT, 2 oz. Appleton Reserve Rum, .5 oz. Illy Espresso Liqueur, .5 oz. Lime Juice, .5 oz. Pineapple Juice, .5 oz. Orange Juice, .5 oz. Boiron Passion Fruit Purée, .5 oz. Simple Syrup,,,,,,,
Ephemeral, PDT, 2 oz. Ransom Old Tom Gin, 1 oz. Dolin Blanc Vermouth, 1 barspoon St. Germain Elderflower Liqueur, 1 dash The Bitter Truth Celery Bitters,,,,,,,,,,
Foreign Legion, PDT, 1.5 oz. Mount Gay X.O. Rum, .5 oz. Aperol, .5 oz. Dubonnet Rouge, .5 oz. Lustau Manzanilla Sherry, 1 barspoon Marie Brizard Dark Crème De Cacao, 1 dash Fee Brothers Rhubarb Bitters,,,,,,,,
Falling Leaves, PDT, 2 oz. Dr. Konstantin Frank Dry Riesling, 1 oz. Clear Creek Pear Brandy, .5 oz. Marie Brizard Orange Curaçao, .25 oz. Honey Syrup, 3 dashes Peychaud's Bitters,,,,,,,,,
El Molino, PDT, 1.5 oz. Sombra Mezcal, .75 oz. Lustau Palo Cortado Sherry, .25 oz. St. Elizabeth Allspice Dram, .25 oz. Marie Brizard White Crème De Cacao,,,,,,,,,,
El Burro, PDT, 1.5 oz. Siembra Azul Reposado Tequila, 1 oz. House Ginger Beer, .75 oz. Lime Juice, .75 oz. Pineapple Juice, .5 oz. Simple Syrup, .25 oz. Vieux Pontarlier Absinthe,,,,,,,,
El Puente, PDT, Del Maguey Vida Mezcal, 1.5 oz. José Cuervo Platino Tequila, .75 oz. Grapefruit Juice, .5 oz. Martini Bianco Vermouth, .5 oz. St. Germain Elderflower Liqueur,,,,,,,,,
Edgewood, PDT, 1.5 oz. Plymouth Gin, 1 oz. Grapefruit Juice, .5 oz. Punt E Mes, .5 oz. Lillet Blanc,,,,,,,,,,
Eclipse Cocktail, PDT, Del Maguey Vida Mezcal, 2 oz. El Tesoro Añejo Tequila, .75 oz. Aperol, .75 oz. Cherry Heering, .75 oz. Lemon Juice,,,,,,,,,
El Diablo, PDT, 2 oz. Siembra Azul Blanco Tequila, 1 oz. House Ginger Beer, .75 oz. Theuriet Crème De Cassis, .75 oz. Lemon Juice,,,,,,,,,,
East Village Athletic Club Cocktail, PDT, 1.5 oz. Siembra Azul Blanco Tequila, .75 oz. Lemon Juice, .5 oz. Yellow Chartreuse, .5 oz. Grand Marnier,,,,,,,,,,
East India Cocktail, PDT, 1.75 oz. Martell V.S.O.P. Cognac, .5 oz. Marie Brizard Orange Curaçao, .5 oz. Pineapple Juice, .25 oz. Pampero Aniversario Rum, 2 dashes House Orange Bitters,,,,,,,,,
Dulce De Leche, PDT, 1.25 oz. Don Julio Añejo Tequila, .75 oz. Toro Albalá Pedro Ximénez Sherry, .5 oz. Heavy Cream, 1 Whole Organic Egg,,,,,,,,,,
Duboudreau Cocktail, PDT, 2 oz. Rittenhouse Bonded Rye Whiskey, .75 oz. Dubonnet Rouge, .25 oz. Fernet-Branca, .25 oz. St. Germain Elderflower Liqueur,,,,,,,,,,
Dewey D., PDT, 2 oz. Old Overholt Rye Whiskey, .75 oz. Lustau East India Sherry, .5 oz. Aperol, 2 dashes Angostura Bitters,,,,,,,,,,
De La Louisiane, PDT, 2 oz. Wild Turkey Rye Whiskey, .75 oz. Dolin Sweet Vermouth, .75 oz. Bénédictine, 3 dashes St. George Absinthe, 3 dashes Peychaud's Bitters,,,,,,,,,
Dry County Cocktail, PDT, 2 oz. George Dickel No. 12 Tennessee Whiskey, 1 oz. Dolin Dry Vermouth, .5 oz. Canton Ginger Liqueur, 2 dashes The Bitter Truth Lemon Bitters,,,,,,,,,,
Donizetti, PDT, 2 oz. Tanqueray Gin, .25 oz. Amaro Ciociaro, .25 oz. Rothman & Winter Orchard Apricot Liqueur, 1 oz. Moët Imperial Champagne,,,,,,,,,,
Cuzco, PDT, Clear Creek Kirschwasser, 2 oz. Barsol Quebranta Pisco, .75 oz. Aperol, .75 oz. Simple Syrup, .5 oz. Lemon Juice, .5 oz. Grapefruit Juice,,,,,,,,
Deshler, PDT, 1.5 oz. Rittenhouse Bonded Rye Whiskey, 1 oz. Dubonnet Rouge, .25 oz. Cointreau, 2 dashes Peychaud's Bitters,,,,,,,,,,
Death Bed, PDT, 1 oz. Pampero Aniversario Rum, .75 oz. Barbancourt Rhum Blanc, .75 oz. Cherry Heering, .75 oz. Lime Juice, .5 oz. Pineapple Juice,,,,,,,,,
Cranberry Cobbler, PDT, 2 oz. Beefeater Gin, .75 oz. Lustau East India Sherry, .5 oz. Cranberry Cordial, 4 Macerated Cranberry, 1 Wheel Orange, 1 Wedge Lemon, 2 Cranberry (Garnish),,,,,,,
Corpse Reviver No. 2, PDT, Vieux Pontarlier Absinthe, .75 oz. Plymouth Gin, .75 oz. Cointreau, .75 oz. Lillet Blanc, .75 oz. Lemon Juice,,,,,,,,,
Crimson Tide, PDT, 1.5 oz. Lemon Hart Overproof Rum, 1.5 oz. Spiced Sorrel, .75 oz. Lime Juice, .5 oz. Canton Ginger Liqueur, .75 oz. Club Soda,,,,,,,,,
Conquistador, PDT, 1 oz. Matusalem Gran Reserva Rum, 1 oz. Siembra Azul Blanco Tequila, .75 oz. Simple Syrup, .5 oz. Lemon Juice, .5 oz. Lime Juice, 2 dashes House Orange Bitters, 1 Egg White,,,,,,,
Cloister, PDT, 1.5 oz. Tanqueray Gin, .5 oz. Yellow Chartreuse, .5 oz. Grapefruit Juice, .25 oz. Lemon Juice, .25 oz. Simple Syrup,,,,,,,,,
Condiment Cocktail, PDT, 2 oz. Partida Reposado Tequila, .75 oz. Bénédictine, .5 oz. Lustau Palo Cortado Sherry, .5 oz. Lime Juice, 2 dashes Bitter Truth Celery Bitters, 1/ teaspoon Gulden's Spicy Brown Mustard,,,,,,,,
Cinema Highball, PDT, 4.5 oz. Coca-Cola Classic, 2 oz. Popcorn-Infused Flor De Caña Silver Dry Rum,,,,,,,,,,,,
Coda, PDT, 1 oz. Pampero Aniversario Rum, 1 oz. Neisson Rhum Blanc, 1 oz. Lime Juice, .5 oz. St. Elizabeth Allspice Dram, .5 oz. Demerara Syrup, 1 Whole Organic Egg,,,,,,,,
Coconut Colada, PDT, 2 oz. Flor De Caña Silver Dry Rum, 1 oz. Pineapple Juice, .5 oz. Lime Juice, 1 scoop Ciao Bella Coconut Sorbet,,,,,,,,,,
Chrysanthemum, PDT, 2 oz. Dolin Dry Vermouth, .75 oz. Bénédictine, .25 oz. Vieux Pontarlier Absinthe, 1 dash House Orange Bitters,,,,,,,,,,
Chien Chaud, PDT, 2 oz. Liquiteria Coconut Water, 1.5 oz. J. M. Rhum Blanc, .25 oz. Yellow Chartreuse, 2 dashes Angostura Bitters,,,,,,,,,,
Cherry Pop, PDT, 2 oz. Plymouth Gin, 1 oz. Lemon Juice, .5 oz. Luxardo Maraschino Liqueur, .5 oz. Simple Syrup, 2 Pitted Cherry, 1 Pitted Cherry (Garnish),,,,,,,,
Cavalier, PDT, 2 oz. Hine V.S.O.P. Cognac, .75 oz. Lemon Juice, .25 oz. Cointreau, .25 oz. Kassatly Chtaura Orgeat, 1 barspoon Bonne Maman Apricot Preserves, 1 dash House Orange Bitters,,,,,,,,
Cameron's Kick, PDT, 1 oz. Famous Grouse Blended Scotch Whisky, 1 oz. Jameson Irish Whiskey, .75 oz. Lemon Juice, .5 oz. Kassatly Chtaura Orgeat,,,,,,,,,,
Café Arroz, PDT, 2 oz. Horchata, 1.5 oz. Gran Centenario Reposado Tequila, .5 oz. Kahlúa,,,,,,,,,,,
Caprice, PDT, 1.5 oz. Beefeater Gin, 1.5 oz. Dolin Dry Vermouth, .5 oz. Bénédictine, 1 dash House Orange Bitters,,,,,,,,,,
Buona Notte, PDT, 2 oz. Walnut-Infused Hine V.S.O.P. Cognac, .5 oz. Yellow Chartreuse, .25 oz. Amaro Ciociaro,,,,,,,,,,,
Bubbaloo, PDT, 2.25 oz. Macchu Pisco, .5 oz. Carpano Antica Sweet Vermouth, .5 oz. Rothman & Winter Orchard Apricot Liqueur, 3 dashes Amargo Chuncho Bitters,,,,,,,,,,
Brown Bomber, PDT, 2 oz. George Dickel No. 12 Tennessee Whiskey, .75 oz. Lillet Blanc, .5 oz. Suze Saveur D'Autrefois Liqueur,,,,,,,,,,,
Bronx, PDT, 2 oz. Beefeater Gin, .75 oz. Orange Juice, .5 oz. Dolin Dry Vermouth, .5 oz. Carpano Antica Sweet Vermouth,,,,,,,,,,
Brewer's Breakfast, PDT, 2 oz. Masumi Arabashiri Sake, 1 oz. Glen Thunder Corn Whiskey, .25 oz. Galliano L'Autentico,,,,,,,,,,,
Brazilian Tea Punch, PDT, 2 oz. Sencha Green Tea-Infused Leblon Cachaça, 1 barspoon Lemongrass Syrup, 1 Disc Lime,,,,,,,,,,,
Blinker, PDT, 2 oz. Wild Turkey Rye Whiskey, 1 oz. Grapefruit Juice, .25 oz. Simple Syrup, 1 barspoon Bonne Maman Raspberry Preserves,,,,,,,,,,
Black Thorn Rose, PDT, 2 oz. Hendrick's Gin, .5 oz. Plymouth Sloe Gin, .5 oz. Lillet Rouge, 1 barspoon Mymoune Rose Syrup,,,,,,,,,,
Black Flip, PDT, 2 oz. Brooklyn Black Chocolate Stout, 1.5 oz. Cruzan Black Strap Rum, .5 oz. Demerara Syrup, 1 whole Organic Egg,,,,,,,,,,
Blackstar, PDT, 2 oz. Smirnoff Black Vodka, .75 oz. Lime Juice, .75 oz. Grapefruit Juice, .25 oz. Borsci Sambuca, .25 oz. Simple Syrup,,,,,,,,,
Black Thorn (English), PDT, 1.5 oz. Plymouth Gin, .75 oz. Plymouth Sloe Gin, .75 oz. Carpano Antica Sweet Vermouth, 2 dashes House Orange Bitters,,,,,,,,,,
